prefill_qo_len,prefill_kv_len,decode_qo_len,decode_kv_len,count,mean,std,variance,min,max,cv
28672,28672,95,24320,1,0.288096,,,0.288096,0.288096,
28672,28672,96,24576,1,0.200096,,,0.200096,0.200096,
28672,28672,97,24832,1,0.191296,,,0.191296,0.191296,
28672,28672,99,25344,1,0.200096,,,0.200096,0.200096,
28672,28672,100,25600,1,0.20624,,,0.20624,0.20624,
28672,28672,101,25856,1,0.215392,,,0.215392,0.215392,
28672,28672,106,27136,1,0.23536,,,0.23536,0.23536,
28672,28672,107,27392,1,0.22816,,,0.22816,0.22816,
32768,7400,15,15360,1,0.129792,,,0.129792,0.129792,
32768,7400,16,16384,1,0.127744,,,0.127744,0.127744,
32768,9240,5,20480,1,0.222976,,,0.222976,0.222976,
32768,9240,6,24576,1,0.245024,,,0.245024,0.245024,
32768,9552,1,16384,1,0.282016,,,0.282016,0.282016,
32768,9552,2,32768,1,0.3667519999999999,,,0.3667519999999999,0.3667519999999999,
32768,10888,9,18432,1,0.228832,,,0.228832,0.228832,
32768,10888,10,20480,1,0.19504,,,0.19504,0.19504,
32768,22008,49,12544,1,0.213024,,,0.213024,0.213024,
32768,22008,50,12800,1,0.211392,,,0.211392,0.211392,
32768,32768,1,8192,1,0.379424,,,0.379424,0.379424,
32768,32768,2,4096,1,0.33488,,,0.33488,0.33488,
32768,32768,3,6144,1,0.292224,,,0.292224,0.292224,
32768,32768,3,12288,1,0.381376,,,0.381376,0.381376,
32768,32768,3,24576,1,0.6104959999999999,,,0.6104959999999999,0.6104959999999999,
32768,32768,4,8192,1,0.222624,,,0.222624,0.222624,
32768,32768,4,16384,1,0.352352,,,0.352352,0.352352,
32768,32768,4,32768,1,0.60592,,,0.60592,0.60592,
32768,32768,5,10240,1,0.237504,,,0.237504,0.237504,
32768,32768,6,12288,1,0.250976,,,0.250976,0.250976,
32768,32768,8,8192,1,0.267392,,,0.267392,0.267392,
32768,32768,9,9216,1,0.354944,,,0.354944,0.354944,
32768,32768,10,10240,1,0.2616,,,0.2616,0.2616,
32768,32768,10,20480,1,0.300736,,,0.300736,0.300736,
32768,32768,11,22528,1,0.276128,,,0.276128,0.276128,
32768,32768,12,24576,1,0.255744,,,0.255744,0.255744,
32768,32768,13,26624,1,0.302784,,,0.302784,0.302784,
32768,32768,14,28672,1,0.351744,,,0.351744,0.351744,
32768,32768,19,9728,1,0.269824,,,0.269824,0.269824,
32768,32768,20,10240,1,0.397408,,,0.397408,0.397408,
32768,32768,20,20480,1,0.259648,,,0.259648,0.259648,
32768,32768,21,10752,1,0.41072,,,0.41072,0.41072,
32768,32768,21,21504,1,0.305376,,,0.305376,0.305376,
32768,32768,22,11264,1,0.282752,,,0.282752,0.282752,
32768,32768,22,22528,1,0.235616,,,0.235616,0.235616,
32768,32768,23,11776,1,0.23584,,,0.23584,0.23584,
32768,32768,23,23552,1,0.2263359999999999,,,0.2263359999999999,0.2263359999999999,
32768,32768,24,24576,1,0.252832,,,0.252832,0.252832,
32768,32768,25,25600,1,0.329856,,,0.329856,0.329856,
32768,32768,40,20480,1,0.287808,,,0.287808,0.287808,
32768,32768,41,20992,1,0.307392,,,0.307392,0.307392,
114688,15764,20,20480,1,0.152384,,,0.152384,0.152384,
114688,114688,10,20480,1,0.366592,,,0.366592,0.366592,
114688,114688,11,22528,1,0.395456,,,0.395456,0.395456,
114688,114688,12,12288,1,0.334624,,,0.334624,0.334624,
114688,114688,12,24576,1,0.385824,,,0.385824,0.385824,
114688,114688,13,13312,1,0.3412159999999999,,,0.3412159999999999,0.3412159999999999,
114688,114688,14,14336,1,0.349024,,,0.349024,0.349024,
114688,114688,14,28672,1,0.373248,,,0.373248,0.373248,
114688,114688,15,30720,1,0.39776,,,0.39776,0.39776,
114688,114688,16,32768,1,0.395424,,,0.395424,0.395424,
114688,114688,28,28672,1,0.34768,,,0.34768,0.34768,
114688,114688,29,29696,1,0.3474239999999999,,,0.3474239999999999,0.3474239999999999,
114688,114688,30,30720,1,0.357184,,,0.357184,0.357184,
114688,114688,31,31744,1,0.3401599999999999,,,0.3401599999999999,0.3401599999999999,
114688,114688,37,9472,1,0.315872,,,0.315872,0.315872,
114688,114688,39,9984,1,0.315872,,,0.315872,0.315872,
114688,114688,40,10240,1,0.3111359999999999,,,0.3111359999999999,0.3111359999999999,
114688,114688,41,10496,1,0.308704,,,0.308704,0.308704,
114688,114688,42,10752,1,0.312544,,,0.312544,0.312544,
114688,114688,43,11008,1,0.309248,,,0.309248,0.309248,
114688,114688,43,22016,1,0.322208,,,0.322208,0.322208,
114688,114688,44,22528,1,0.316768,,,0.316768,0.316768,
114688,114688,45,23040,1,0.3215679999999999,,,0.3215679999999999,0.3215679999999999,
114688,114688,46,23552,1,0.323808,,,0.323808,0.323808,
114688,114688,47,24064,1,0.325472,,,0.325472,0.325472,
114688,114688,57,29184,1,0.321344,,,0.321344,0.321344,
114688,114688,59,30208,1,0.319488,,,0.319488,0.319488,
114688,114688,60,30720,1,0.3171199999999999,,,0.3171199999999999,0.3171199999999999,
114688,114688,61,31232,1,0.323296,,,0.323296,0.323296,
114688,114688,113,28928,1,0.314464,,,0.314464,0.314464,
114688,114688,114,29184,1,0.313376,,,0.313376,0.313376,
114688,114688,115,29440,1,0.31248,,,0.31248,0.31248,
114688,114688,117,29952,1,0.311744,,,0.311744,0.311744,
114688,114688,119,30464,1,0.3151359999999999,,,0.3151359999999999,0.3151359999999999,
114688,114688,120,30720,1,0.309568,,,0.309568,0.309568,
122880,122880,2,8192,1,0.44592,,,0.44592,0.44592,
122880,122880,3,12288,1,0.46208,,,0.46208,0.46208,
122880,122880,4,16384,1,0.5899840000000001,,,0.5899840000000001,0.5899840000000001,
122880,122880,7,7168,1,0.36272,,,0.36272,0.36272,
122880,122880,7,14336,1,0.39872,,,0.39872,0.39872,
122880,122880,8,8192,1,0.5349119999999999,,,0.5349119999999999,0.5349119999999999,
122880,122880,8,16384,1,0.429952,,,0.429952,0.429952,
122880,122880,9,9216,1,0.327328,,,0.327328,0.327328,
122880,122880,9,18432,1,0.403424,,,0.403424,0.403424,
122880,122880,10,10240,1,0.358144,,,0.358144,0.358144,
122880,122880,10,20480,1,0.384128,,,0.384128,0.384128,
122880,122880,11,11264,1,0.364992,,,0.364992,0.364992,
122880,122880,12,12288,1,0.527968,,,0.527968,0.527968,
122880,122880,12,24576,1,0.4465599999999999,,,0.4465599999999999,0.4465599999999999,
122880,122880,13,26624,1,0.387968,,,0.387968,0.387968,
122880,122880,14,28672,1,0.382496,,,0.382496,0.382496,
122880,122880,15,30720,1,0.386592,,,0.386592,0.386592,
122880,122880,19,4864,1,0.3208,,,0.3208,0.3208,
122880,122880,20,5120,1,0.300576,,,0.300576,0.300576,
122880,122880,21,5376,1,0.3408,,,0.3408,0.3408,
122880,122880,22,5632,1,0.3392,,,0.3392,0.3392,
122880,122880,23,23552,1,0.49488,,,0.49488,0.49488,
122880,122880,24,24576,1,0.502688,,,0.502688,0.502688,
122880,122880,25,25600,1,0.3353919999999999,,,0.3353919999999999,0.3353919999999999,
122880,122880,26,26624,1,0.366304,,,0.366304,0.366304,
122880,122880,27,27648,1,0.3600959999999999,,,0.3600959999999999,0.3600959999999999,
122880,122880,28,28672,1,0.456288,,,0.456288,0.456288,
122880,122880,31,15872,1,0.3176,,,0.3176,0.3176,
122880,122880,32,16384,1,0.38784,,,0.38784,0.38784,
122880,122880,33,16896,1,0.388096,,,0.388096,0.388096,
122880,122880,34,17408,1,0.3968,,,0.3968,0.3968,
122880,122880,35,17920,1,0.37136,,,0.37136,0.37136,
122880,122880,46,23552,1,0.392352,,,0.392352,0.392352,
122880,122880,47,24064,1,0.39152,,,0.39152,0.39152,
122880,122880,48,24576,1,0.377824,,,0.377824,0.377824,
122880,122880,49,25088,1,0.346752,,,0.346752,0.346752,
122880,122880,50,25600,1,0.32448,,,0.32448,0.32448,
122880,122880,51,26112,1,0.350912,,,0.350912,0.350912,
122880,122880,91,23296,1,0.313856,,,0.313856,0.313856,
122880,122880,92,23552,1,0.358112,,,0.358112,0.358112,
122880,122880,93,23808,1,0.308608,,,0.308608,0.308608,
122880,122880,94,24064,1,0.358624,,,0.358624,0.358624,
131072,13456,5,20480,1,0.2240639999999999,,,0.2240639999999999,0.2240639999999999,
131072,13456,6,24576,1,0.201024,,,0.201024,0.201024,
131072,18016,16,16384,1,0.145088,,,0.145088,0.145088,
131072,20256,0,0,1,0.073024,,,0.073024,0.073024,
131072,20256,2,16384,1,0.38912,,,0.38912,0.38912,
131072,30016,9,18432,1,0.17104,,,0.17104,0.17104,
131072,30016,10,20480,1,0.181728,,,0.181728,0.181728,
131072,30384,63,16128,1,0.10064,,,0.10064,0.10064,
131072,30384,64,16384,1,0.104192,,,0.104192,0.104192,
131072,39408,1,16384,1,0.429056,,,0.429056,0.429056,
131072,39408,2,32768,1,0.686368,,,0.686368,0.686368,
131072,131072,1,4096,1,0.386816,,,0.386816,0.386816,
131072,131072,1,8192,1,0.431488,,,0.431488,0.431488,
131072,131072,1,16384,1,0.5819840000000001,,,0.5819840000000001,0.5819840000000001,
131072,131072,2,8192,1,0.496608,,,0.496608,0.496608,
131072,131072,2,32768,1,0.908,,,0.908,0.908,
131072,131072,3,12288,1,0.474176,,,0.474176,0.474176,
131072,131072,3,24576,1,0.6723840000000001,,,0.6723840000000001,0.6723840000000001,
131072,131072,4,8192,1,0.413888,,,0.413888,0.413888,
131072,131072,4,32768,1,0.5975999999999999,,,0.5975999999999999,0.5975999999999999,
131072,131072,5,10240,1,0.422176,,,0.422176,0.422176,
131072,131072,5,20480,1,0.50464,,,0.50464,0.50464,
131072,131072,6,24576,1,0.463232,,,0.463232,0.463232,
131072,131072,8,16384,1,0.456832,,,0.456832,0.456832,
131072,131072,9,18432,1,0.416192,,,0.416192,0.416192,
